gen,cost,min_pressure
0,7134918.0,-95.80222
1,7134918.0,-95.80222
2,6204218.5,-72.06111
3,6196505.5,-72.06107
4,6336814.5,-146.36769
5,6525254.3,-135.1367
6,6525254.3,-135.1367
7,6372335.3,-125.931145
8,6458680.3,-33.115536
9,7250109.0,5.5586915
10,6766525.0,-11.612853
11,6766525.0,-11.612853
12,6766525.0,-11.612853
13,6651145.0,-9.358153
14,6651145.0,-9.358153
15,6881842.0,-8.088509
16,7011990.8,-3.9872549
17,7010750.5,12.744248
18,7238658.4,15.398095
19,7073270.8,19.088678
20,7073270.8,19.088678
21,7073270.8,19.088678
22,7165924.3,20.264076
23,7165924.3,20.264076
24,7400906.699999999,24.364233
25,7400906.699999999,24.364233
26,7272760.3,25.26641
27,7095679.7,24.196169
28,7095679.7,24.196169
29,7062256.7,24.187403
30,6887943.8,24.022966
31,6887943.8,24.022966
32,6887943.8,24.022966
33,6887943.8,24.022966
34,6838439.8,24.023115
35,6827569.8,24.170713
36,6746149.2,24.175629
37,6746149.2,24.175629
38,6706391.7,24.32396
39,6656648.7,24.281393
40,6547640.7,24.24769
41,6547640.7,24.24769
42,6547640.7,24.24769
43,6506504.7,24.063316
44,6506504.7,24.063316
45,6502804.2,24.067106
46,6502804.2,24.067106
47,6502804.2,24.067106
48,6429374.7,24.05834
49,6429374.7,24.05834
50,6377485.2,25.879417
51,6377485.2,25.879417
52,6377485.2,25.879417
53,6377485.2,25.879417
54,6377485.2,25.879417
55,6330844.2,25.746286
56,6330844.2,25.746286
57,6330844.2,25.746286
58,6330844.2,25.746286
59,6330844.2,25.746286
60,6241102.2,25.55296
61,6241102.2,25.55296
62,6241102.2,25.55296
63,6241102.2,25.55296
64,6241102.2,25.55296
65,6241102.2,25.55296
66,6241102.2,25.55296
67,6241102.2,25.55296
68,6241102.2,25.55296
69,6241102.2,25.55296
70,6241102.2,25.55296
71,6241102.2,25.55296
72,6241102.2,25.55296
73,6241102.2,25.55296
74,6241102.2,25.55296
75,6241102.2,25.55296
76,6241102.2,25.55296
77,6241102.2,25.55296
78,6241102.2,25.55296
79,6241102.2,25.55296
80,6241102.2,25.55296
81,6241102.2,25.55296
82,6241102.2,25.55296
83,6241102.2,25.55296
84,6241102.2,25.55296
85,6241055.8,25.746967
86,6227561.2,26.496323
87,6227561.2,26.496323
88,6227561.2,26.496323
89,6227561.2,26.496323
90,6227561.2,26.496323
91,6201262.2,26.462532
92,6201262.2,26.462532
93,6201262.2,26.462532
94,6201262.2,26.462532
95,6201262.2,26.462532
96,6201262.2,26.462532
97,6201262.2,26.462532
98,6201262.2,26.462532
99,6201262.2,26.462532
100,6271268.2,26.513151
101,6250602.2,27.43837
102,6250602.2,27.43837
103,6250602.2,27.43837
104,6250602.2,27.43837
105,6197517.2,27.23108
106,6197517.2,27.23108
107,6193318.7,27.082237
108,6171218.2,27.202803
109,6171218.2,27.202803
110,6150248.7,27.175402
111,6150248.7,27.175402
112,6150248.7,27.175402
113,6150248.7,27.175402
114,6150248.7,27.175402
115,6150248.7,27.175402
116,6150248.7,27.175402
117,6150248.7,27.175402
118,6150248.7,27.175402
119,6150248.7,27.175402
120,6150248.7,27.175402
121,6150248.7,27.175402
122,6150248.7,27.175402
123,6150248.7,27.175402
124,6150248.7,27.175402
125,6150248.7,27.175402
126,6150248.7,27.175402
127,6150248.7,27.175402
128,6150248.7,27.175402
129,6150248.7,27.175402
130,6150248.7,27.175402
131,6150248.7,27.175402
132,6146050.2,27.026657
133,6146050.2,27.026657
134,6146050.2,27.026657
135,6146050.2,27.026657
136,6146050.2,27.026657
137,6146050.2,27.026657
138,6146050.2,27.026657
139,6146050.2,27.026657
140,6146050.2,27.026657
141,6146050.2,27.026657
142,6146050.2,27.026657
143,6146050.2,27.026657
144,6146050.2,27.026657
145,6146050.2,27.026657
146,6146050.2,27.026657
147,6146050.2,27.026657
148,6146050.2,27.026657
149,6146050.2,27.026657
150,6155168.2,27.144197
151,6155168.2,27.144197
152,6243505.7,28.681805
153,6243505.7,28.681805
154,6243505.7,28.681805
155,6243505.7,28.681805
156,6239805.2,28.690048
157,6239805.2,28.690048
158,6239805.2,28.690048
159,6239805.2,28.690048
160,6239805.2,28.690048
161,6235108.7,28.82532
162,6226834.8,28.5184
163,6226834.8,28.5184
164,6226834.8,28.5184
165,6226834.8,28.5184
166,6226834.8,28.5184
167,6226834.8,28.5184
168,6226834.8,28.5184
169,6219434.3,28.698227
170,6219434.3,28.698227
171,6219434.3,28.698227
172,6219434.3,28.698227
173,6209565.8,28.757822
174,6209565.8,28.757822
175,6209565.8,28.757822
176,6209565.8,28.757822
177,6209565.8,28.757822
178,6209565.8,28.757822
179,6209565.8,28.757822
180,6209565.8,28.757822
181,6209565.8,28.757822
182,6209565.8,28.757822
183,6209565.8,28.757822
184,6209565.8,28.757822
185,6209565.8,28.757822
186,6209565.8,28.757822
187,6209565.8,28.757822
188,6209565.8,28.757822
189,6209565.8,28.757822
190,6209565.8,28.757822
191,6209565.8,28.757822
192,6209565.8,28.757822
193,6209565.8,28.757822
194,6209565.8,28.757822
195,6209565.8,28.757822
196,6209565.8,28.757822
197,6209565.8,28.757822
198,6209565.8,28.757822
199,6209565.8,28.757822
200,6209565.8,28.757822
201,6209565.8,28.757822
202,6312557.8,30.000702
203,6312557.8,30.000702
204,6312557.8,30.000702
205,6312557.8,30.000702
206,6312557.8,30.000702
207,6312557.8,30.000702
208,6312557.8,30.000702
209,6312557.8,30.000702
