gen,cost,min_pressure
0,7134918.0,-95.80222
1,7266583.5,12.753735
2,7266583.5,12.753735
3,7266583.5,12.753735
4,7258870.5,12.753545
5,7258870.5,12.753545
6,7258870.5,12.753545
7,7297499.5,16.7686
8,7297499.5,16.7686
9,7297499.5,16.7686
10,7297499.5,16.7686
11,7143926.3,14.863423
12,7143926.3,14.863423
13,7170953.3,20.148975
14,7360080.2,23.282368
15,6852512.0,21.959997
16,7641884.3,26.06401
17,7641884.3,26.06401
18,7210589.7,26.200108
19,7087481.3,27.46639
20,6837505.3,24.664703
21,6837505.3,24.664703
22,6837505.3,24.664703
23,6837505.3,24.664703
24,6837505.3,24.664703
25,6837505.3,24.664703
26,6792721.3,24.649076
27,6792721.3,24.649076
28,6760375.3,24.639145
29,6715591.3,24.649076
30,6573533.8,24.510687
31,6573533.8,24.510687
32,6573533.8,24.510687
33,6527123.8,24.470078
34,6527123.8,24.470078
35,6527123.8,24.470078
36,6527123.8,24.470078
37,6527123.8,24.470078
38,6527123.8,24.470078
39,6501413.8,24.216583
40,6378897.8,24.393389
41,6378897.8,24.393389
42,6378897.8,24.393389
43,6370500.8,24.5573
44,6349504.8,24.423624
45,6349504.8,24.423624
46,6349504.8,24.423624
47,6349504.8,24.423624
48,6349504.8,24.423624
49,6349504.8,24.423624
50,6349504.8,24.423624
51,6378897.8,24.393389
52,6419557.2,27.107473
53,6419557.2,27.107473
54,6403349.2,26.401878
55,6357041.699999999,27.073547
56,6342829.4,26.826893
57,6309716.2,26.06673
58,6309716.2,26.06673
59,6309716.2,26.06673
60,6246618.7,25.94206
61,6246618.7,25.94206
62,6246618.7,25.94206
63,6246618.7,25.94206
64,6246618.7,25.94206
65,6246618.7,25.94206
66,6200208.7,25.94206
67,6200208.7,25.94206
68,6200208.7,25.94206
69,6200208.7,25.94206
70,6200208.7,25.94206
71,6142242.3,25.837591
72,6142242.3,25.837591
73,6132960.3,25.68177
74,6132960.3,25.68177
75,6132960.3,25.68177
76,6132960.3,25.68177
77,6117490.3,25.704613
78,6117490.3,25.704613
79,6117490.3,25.704613
80,6117490.3,25.704613
81,6117490.3,25.704613
82,6117490.3,25.704613
83,6117490.3,25.704613
84,6117490.3,25.704613
85,6117490.3,25.704613
86,6117490.3,25.704613
87,6088527.8,25.630398
88,6088527.8,25.630398
89,6088527.8,25.630398
90,6042045.8,25.743786
91,6042045.8,25.743786
92,6042045.8,25.743786
93,6042045.8,25.743786
94,6042045.8,25.743786
95,6042045.8,25.743786
96,6042045.8,25.743786
97,6042045.8,25.743786
98,6042045.8,25.743786
99,6042045.8,25.743786
100,6042045.8,25.743786
101,6182422.4,27.53755
102,6157869.9,27.04802
103,6154141.399999999,27.644053
104,6154141.399999999,27.644053
105,6154141.399999999,27.644053
106,6154141.399999999,27.644053
107,6154141.399999999,27.644053
108,6154141.399999999,27.644053
109,6154141.399999999,27.644053
110,6149264.899999999,27.072987
111,6138847.399999999,27.054705
112,6138847.399999999,27.054705
113,6138847.399999999,27.054705
114,6138847.399999999,27.054705
115,6117107.399999999,27.099997
116,6117107.399999999,27.099997
117,6096137.899999999,27.052107
118,6096137.899999999,27.052107
119,6092437.399999999,27.054705
120,6092437.399999999,27.054705
121,6092437.399999999,27.054705
122,6092437.399999999,27.054705
123,6092437.399999999,27.054705
124,6092437.399999999,27.054705
125,6092437.399999999,27.054705
126,6092437.399999999,27.054705
127,6092437.399999999,27.054705
128,6084040.399999999,27.140913
129,6084040.399999999,27.140913
130,6084040.399999999,27.140913
131,6084040.399999999,27.140913
132,6084040.399999999,27.140913
133,6084040.399999999,27.140913
134,6084040.399999999,27.140913
135,6084040.399999999,27.140913
136,6084040.399999999,27.140913
137,6084040.399999999,27.140913
138,6084040.399999999,27.140913
139,6084040.399999999,27.140913
140,6084040.399999999,27.140913
141,6084040.399999999,27.140913
142,6084040.399999999,27.140913
143,6084040.399999999,27.140913
144,6084040.399999999,27.140913
145,6084040.399999999,27.140913
146,6084040.399999999,27.140913
147,6084040.399999999,27.140913
148,6084040.399999999,27.140913
149,6084040.399999999,27.140913
150,6101057.399999999,27.226757
151,6162761.399999999,27.245768
152,6224417.0,28.721869
153,6224417.0,28.721869
154,6224417.0,28.721869
155,6224417.0,28.721869
156,6224417.0,28.721869
157,6200182.4,28.51346
158,6200182.4,28.51346
159,6200182.4,28.51346
160,6200182.4,28.51346
161,6200182.4,28.51346
162,6200182.4,28.51346
163,6200182.4,28.51346
164,6200182.4,28.51346
165,6200182.4,28.51346
166,6200182.4,28.51346
167,6200182.4,28.51346
168,6200182.4,28.51346
169,6200182.4,28.51346
170,6200182.4,28.51346
171,6200182.4,28.51346
172,6200182.4,28.51346
173,6200182.4,28.51346
174,6200182.4,28.51346
175,6200182.4,28.51346
176,6200182.4,28.51346
177,6200182.4,28.51346
178,6200182.4,28.51346
179,6200182.4,28.51346
180,6200182.4,28.51346
181,6200182.4,28.51346
182,6200182.4,28.51346
183,6200182.4,28.51346
184,6200182.4,28.51346
185,6200182.4,28.51346
186,6200182.4,28.51346
187,6200182.4,28.51346
188,6200182.4,28.51346
189,6200182.4,28.51346
190,6200182.4,28.51346
191,6200182.4,28.51346
192,6200182.4,28.51346
193,6200182.4,28.51346
194,6200182.4,28.51346
195,6200182.4,28.51346
196,6200182.4,28.51346
197,6200182.4,28.51346
198,6200182.4,28.51346
199,6200182.4,28.51346
200,6200182.4,28.51346
201,6200182.4,28.51346
202,6259862.9,28.970772
203,6259862.9,28.970772
204,6315551.300000001,30.230932
205,6302277.800000001,30.069845
206,6302277.800000001,30.069845
207,6302277.800000001,30.069845
208,6302277.800000001,30.069845
209,6302277.800000001,30.069845
210,6302277.800000001,30.069845
211,6302277.800000001,30.069845
212,6302277.800000001,30.069845
213,6302277.800000001,30.069845
214,6302277.800000001,30.069845
215,6302277.800000001,30.069845
216,6302277.800000001,30.069845
217,6302277.800000001,30.069845
218,6302277.800000001,30.069845
219,6302277.800000001,30.069845
220,6302277.800000001,30.069845
221,6302277.800000001,30.069845
222,6302277.800000001,30.069845
223,6302277.800000001,30.069845
224,6302277.800000001,30.069845
225,6302277.800000001,30.069845
226,6302277.800000001,30.069845
227,6302277.800000001,30.069845
228,6302277.800000001,30.069845
229,6302277.800000001,30.069845
230,6302277.800000001,30.069845
231,6302277.800000001,30.069845
232,6302277.800000001,30.069845
233,6302277.800000001,30.069845
234,6302277.800000001,30.069845
235,6302277.800000001,30.069845
236,6302277.800000001,30.069845
237,6302277.800000001,30.069845
238,6302277.800000001,30.069845
239,6302277.800000001,30.069845
240,6302277.800000001,30.069845
241,6302277.800000001,30.069845
242,6302277.800000001,30.069845
243,6302277.800000001,30.069845
244,6302277.800000001,30.069845
245,6302277.800000001,30.069845
246,6302277.800000001,30.069845
247,6302277.800000001,30.069845
248,6302277.800000001,30.069845
249,6302277.800000001,30.069845
250,6059805.8,25.703064
251,6059805.8,25.703064
252,6059805.8,25.703064
253,6059805.8,25.703064
254,6059805.8,25.703064
255,6044411.3,25.866898
256,6044411.3,25.866898
257,6044411.3,25.866898
258,6030842.8,26.04799
259,6030842.8,26.04799
260,6030842.8,26.04799
261,5991830.8,25.79811
262,5991830.8,25.79811
263,5991830.8,25.79811
264,5991830.8,25.79811
265,5991830.8,25.79811
266,5991830.8,25.79811
267,5991830.8,25.79811
268,5991830.8,25.79811
269,5991830.8,25.79811
270,5991830.8,25.79811
271,5991830.8,25.79811
272,5991830.8,25.79811
273,5991830.8,25.79811
274,5991830.8,25.79811
275,5991830.8,25.79811
276,5991830.8,25.79811
277,5961943.3,25.33316
278,5961943.3,25.33316
279,5949608.3,25.33316
280,5949608.3,25.33316
281,5949608.3,25.33316
282,5949608.3,25.33316
283,5949608.3,25.33316
284,5949608.3,25.33316
285,5949608.3,25.33316
286,5949608.3,25.33316
287,5949608.3,25.33316
288,5949608.3,25.33316
289,5949608.3,25.33316
290,5949608.3,25.33316
291,5949608.3,25.33316
292,5949608.3,25.33316
293,5949608.3,25.33316
294,5949608.3,25.33316
295,5949608.3,25.33316
296,5949608.3,25.33316
297,5949608.3,25.33316
298,5949608.3,25.33316
299,5949608.3,25.33316
300,5983461.899999999,25.247837
301,6068408.399999999,26.573248
302,6022722.899999999,26.412111
303,6022722.899999999,26.412111
304,6022722.899999999,26.412111
