gen,cost,min_pressure
0,7134918.0,-95.80222
1,7134918.0,-95.80222
2,6954948.0,-98.59118
3,6954948.0,-98.59118
4,6915685.0,-98.07453
5,7169514.0,-90.4203
6,7169514.0,-90.4203
7,7169514.0,-90.4203
8,7169514.0,-90.4203
9,5870948.5,-263.97235
10,5880701.5,-255.22159
11,5880701.5,-255.22159
12,7378994.0,7.9320445
13,7378994.0,7.9320445
14,7312998.4,15.777682
15,7498545.3,21.03912
16,7498545.3,21.03912
17,7498545.3,21.03912
18,8155305.5,28.492159
19,8078175.5,28.022291
20,7645438.0,24.185259
21,7513989.300000001,25.550428
22,7513989.300000001,25.550428
23,7479901.300000001,25.389696
24,7479901.300000001,25.389696
25,7465096.0,27.298223
26,7421389.0,26.805653
27,7348790.8,24.428658
28,7201197.0,24.564873
29,7201197.0,24.564873
30,7113717.0,24.588669
31,7113717.0,24.588669
32,7113717.0,24.588669
33,7113717.0,24.588669
34,7106004.0,24.582294
35,7074938.4,25.146605
36,7074938.4,25.146605
37,6987003.8,24.336805
38,6965497.8,24.090218
39,6965497.8,24.090218
40,6913587.3,24.076902
41,6913587.3,24.076902
42,6913587.3,24.076902
43,6808754.8,24.289736
44,6808754.8,24.289736
45,6793328.8,24.269512
46,6793328.8,24.269512
47,6751307.0,24.969204
48,6751307.0,24.969204
49,6706523.0,24.911026
50,6668410.8,25.686348
51,6668410.8,25.686348
52,6668410.8,25.686348
53,6668410.8,25.686348
54,6668410.8,25.686348
55,6668410.8,25.686348
56,6625156.3,25.544708
57,6612430.8,25.616776
58,6612430.8,25.616776
59,6596960.8,25.616776
60,6549091.8,25.589634
61,6549091.8,25.589634
62,6549091.8,25.589634
63,6549091.8,25.589634
64,6549091.8,25.589634
65,6549091.8,25.589634
66,6549091.8,25.589634
67,6549091.8,25.589634
68,6549091.8,25.589634
69,6542623.8,25.602365
70,6529585.8,25.593336
71,6529585.8,25.593336
72,6529585.8,25.593336
73,6511083.3,25.903898
74,6511083.3,25.903898
75,6511083.3,25.903898
76,6511083.3,25.903898
77,6511083.3,25.903898
78,6487270.2,26.055445
79,6487270.2,26.055445
80,6413065.7,25.926
81,6413065.7,25.926
82,6413065.7,25.926
83,6405664.7,26.0104
84,6405664.7,26.0104
85,6405664.7,26.0104
86,6405664.7,26.0104
87,6405664.7,26.0104
88,6405664.7,26.0104
89,6405664.7,26.0104
90,6405664.7,26.0104
91,6405664.7,26.0104
92,6401964.2,25.917385
93,6401964.2,25.917385
94,6381873.2,25.890184
95,6381873.2,25.890184
96,6381873.2,25.890184
97,6381873.2,25.890184
98,6378172.7,25.891993
99,6367878.2,25.890184
100,6381873.2,25.890184
101,6381873.2,25.890184
102,6422916.8,27.481134
103,6422916.8,27.481134
104,6412622.3,27.479572
105,6412622.3,27.479572
106,6412622.3,27.479572
107,6412622.3,27.479572
108,6412622.3,27.479572
109,6412622.3,27.479572
110,6412622.3,27.479572
111,6412622.3,27.479572
112,6284181.3,22.55015
113,6412622.3,27.479572
114,6412622.3,27.479572
115,6408921.8,27.481134
116,6408921.8,27.481134
117,6408921.8,27.481134
118,6407688.3,27.463457
119,6407688.3,27.463457
120,6407688.3,27.463457
121,6400287.3,27.479572
122,6400287.3,27.479572
123,6400287.3,27.479572
124,6400287.3,27.479572
125,6400287.3,27.479572
126,6396586.8,27.481134
127,6396586.8,27.481134
128,6396586.8,27.481134
129,6396586.8,27.481134
130,6396586.8,27.481134
131,6396586.8,27.481134
132,6396586.8,27.481134
133,6368463.0,27.01246
134,6368463.0,27.01246
135,6368463.0,27.01246
136,6368463.0,27.01246
137,6368463.0,27.01246
138,6368463.0,27.01246
139,6368463.0,27.01246
140,6368463.0,27.01246
141,6368463.0,27.01246
142,6368463.0,27.01246
143,6368463.0,27.01246
144,6368463.0,27.01246
145,6368463.0,27.01246
146,6368463.0,27.01246
147,6368463.0,27.01246
148,6368463.0,27.01246
149,6368463.0,27.01246
150,6372163.5,27.353378
151,6372163.5,27.353378
152,6516318.5,30.158585
153,6516318.5,30.158585
154,6492702.5,28.717299
155,6492702.5,28.717299
156,6492702.5,28.717299
157,6468911.0,29.039972
158,6468911.0,29.039972
159,6468911.0,29.039972
160,6468911.0,29.039972
161,6468911.0,29.039972
162,6461510.0,29.060602
163,6461510.0,29.060602
164,6461510.0,29.060602
165,6461510.0,29.060602
166,6461510.0,29.060602
167,6461510.0,29.060602
168,6461510.0,29.060602
169,6461510.0,29.060602
170,6461510.0,29.060602
171,6461510.0,29.060602
172,6461510.0,29.060602
173,6461510.0,29.060602
174,6461510.0,29.060602
175,6461510.0,29.060602
176,6461510.0,29.060602
177,6461510.0,29.060602
178,6461510.0,29.060602
179,6461510.0,29.060602
180,6461510.0,29.060602
181,6461510.0,29.060602
182,6461510.0,29.060602
183,6461510.0,29.060602
184,6461510.0,29.060602
185,6461510.0,29.060602
186,6461510.0,29.060602
187,6461510.0,29.060602
188,6461510.0,29.060602
189,6461510.0,29.060602
190,6461510.0,29.060602
191,6461510.0,29.060602
192,6461510.0,29.060602
193,6461510.0,29.060602
194,6461510.0,29.060602
195,6461510.0,29.060602
196,6461510.0,29.060602
197,6461510.0,29.060602
198,6461510.0,29.060602
199,6461510.0,29.060602
200,6461510.0,29.060602
201,6461510.0,29.060602
202,6554163.5,30.236004
203,6524115.5,30.081348
204,6524115.5,30.081348
205,6524115.5,30.081348
206,6505217.0,30.183462
207,6499363.5,30.148096
208,6499363.5,30.148096
209,6499363.5,30.148096
210,6499363.5,30.148096
