gen,cost,min_pressure
0,7134918.0,-95.80222
1,7134918.0,-95.80222
2,7134918.0,-95.80222
3,7134918.0,-95.80222
4,7134918.0,-95.80222
5,7294634.8,-90.41321
6,7294634.8,-90.41321
7,7119851.3,4.081132
8,7224230.8,12.180044
9,7224230.8,12.180044
10,7224230.8,12.180044
11,7224230.8,12.180044
12,7141958.8,12.180228
13,7472650.8,11.067016
14,7860912.3,12.855699
15,8008142.7,18.837631
16,8177524.5,18.59504
17,7871335.9,20.13224
18,8222708.7,22.003149
19,8222708.7,22.003149
20,8216826.2,24.78393
21,7954652.0,25.431398
22,7701784.300000001,24.768446
23,7701784.300000001,24.768446
24,7701784.300000001,24.768446
25,7618883.800000001,24.30534
26,7618883.800000001,24.30534
27,7618883.800000001,24.30534
28,7488025.8,24.814585
29,7434384.3,24.666868
30,7301646.3,24.66769
31,7301646.3,24.66769
32,7301646.3,24.66769
33,7301646.3,24.66769
34,7228376.2,24.582312
35,7165129.600000001,24.631456
36,7120803.699999999,25.152563
37,6969751.1,26.44376
38,6969751.1,26.44376
39,6881638.1,26.431156
40,6840666.2,25.475452
41,6840666.2,25.475452
42,6840666.2,25.475452
43,6737548.2,25.194098
44,6737548.2,25.194098
45,6719152.7,24.352093
46,6702487.2,25.063473
47,6702487.2,25.063473
48,6676188.2,25.057095
49,6651436.2,24.474981
50,6634269.2,26.03003
51,6634269.2,26.03003
52,6634269.2,26.03003
53,6634269.2,26.03003
54,6634269.2,26.03003
55,6593605.4,26.074883
56,6593605.4,26.074883
57,6593605.4,26.074883
58,6593605.4,26.074883
59,6556190.2,26.197098
60,6463106.9,26.066156
61,6384864.9,26.182444
62,6361659.9,25.853077
63,6361659.9,25.853077
64,6361659.9,25.853077
65,6357018.9,25.836655
66,6357018.9,25.836655
67,6357018.9,25.836655
68,6357018.9,25.836655
69,6352783.9,25.502333
70,6352783.9,25.502333
71,6352783.9,25.502333
72,6352783.9,25.502333
73,6331505.4,25.701067
74,6331505.4,25.701067
75,6331505.4,25.701067
76,6316079.4,25.75218
77,6316079.4,25.75218
78,6306797.4,25.858007
79,6306797.4,25.858007
80,6287128.9,25.755472
81,6287128.9,25.755472
82,6287128.9,25.755472
83,6287128.9,25.755472
84,6287128.9,25.755472
85,6287128.9,25.755472
86,6287128.9,25.755472
87,6287128.9,25.755472
88,6287128.9,25.755472
89,6287128.9,25.755472
90,6287128.9,25.755472
91,6287128.9,25.755472
92,6287128.9,25.755472
93,6287128.9,25.755472
94,6287128.9,25.755472
95,6287128.9,25.755472
96,6287128.9,25.755472
97,6274536.9,25.6492
98,6266159.4,25.560465
99,6266159.4,25.560465
100,6266159.4,25.560465
101,6266159.4,25.560465
102,6730301.399999999,30.498466
103,6637647.899999999,30.498466
104,6622230.1,29.709621
105,6488880.6,27.087738
106,6444810.6,27.042633
107,6444810.6,27.042633
108,6407783.3,27.013203
109,6381484.3,27.002512
110,6381484.3,27.002512
111,6381484.3,27.002512
112,6381484.3,27.002512
113,6343428.1,27.158781
114,6343428.1,27.158781
115,6343428.1,27.158781
116,6343428.1,27.158781
117,6343428.1,27.158781
118,6343428.1,27.158781
119,6343428.1,27.158781
120,6343428.1,27.158781
121,6338106.5,27.141264
122,6314035.1,27.134169
123,6314035.1,27.134169
124,6314035.1,27.134169
125,6314035.1,27.134169
126,6314035.1,27.134169
127,6314035.1,27.134169
128,6314035.1,27.134169
129,6314035.1,27.134169
130,6314035.1,27.134169
131,6312014.0,27.13369
132,6312014.0,27.13369
133,6291643.1,27.11746
134,6287736.1,27.113277
135,6287736.1,27.113277
136,6287736.1,27.113277
137,6287736.1,27.113277
138,6265344.1,27.01298
139,6261643.6,27.017483
140,6261643.6,27.017483
141,6261643.6,27.017483
142,6261643.6,27.017483
143,6261643.6,27.017483
144,6261643.6,27.017483
145,6261643.6,27.017483
146,6261643.6,27.017483
147,6261643.6,27.017483
148,6261643.6,27.017483
149,6261643.6,27.017483
150,6287736.1,27.113277
151,6291643.1,27.129463
152,6315714.5,27.136528
153,6496921.6,29.39735
154,6496921.6,29.39735
155,6496921.6,29.39735
156,6473130.1,28.610243
157,6415914.3,29.690395
158,6415914.3,29.690395
159,6415259.6,28.706085
160,6399789.6,28.706085
161,6395591.1,28.707458
162,6395591.1,28.707458
163,6381596.1,28.707458
164,6381596.1,28.707458
165,6381596.1,28.707458
166,6381596.1,28.707458
167,6381596.1,28.707458
168,6381596.1,28.707458
169,6377895.6,28.713583
170,6377895.6,28.713583
171,6369261.1,28.707458
172,6369261.1,28.707458
173,6369261.1,28.707458
174,6369261.1,28.707458
175,6369261.1,28.707458
176,6369261.1,28.707458
177,6369261.1,28.707458
178,6369261.1,28.707458
179,6369261.1,28.707458
180,6365560.6,28.713583
181,6365560.6,28.713583
182,6365560.6,28.713583
183,6365560.6,28.713583
184,6365560.6,28.713583
185,6365560.6,28.713583
186,6365560.6,28.713583
187,6365560.6,28.713583
188,6365560.6,28.713583
189,6365560.6,28.713583
190,6365560.6,28.713583
191,6365560.6,28.713583
192,6365560.6,28.713583
193,6365560.6,28.713583
194,6365560.6,28.713583
195,6365560.6,28.713583
196,6365560.6,28.713583
197,6365560.6,28.713583
198,6365560.6,28.713583
199,6365560.6,28.713583
200,6365560.6,28.713583
201,6377895.6,28.713583
202,6459947.399999999,29.12737
203,6443051.8,30.243052
204,6443051.8,30.243052
205,6443051.8,30.243052
206,6443051.8,30.243052
207,6443051.8,30.243052
208,6443051.8,30.243052
209,6443051.8,30.243052
