gen,cost,min_pressure
0,7423847.9,-39.49026
1,7579953.9,-11.595859
2,7579953.9,-11.595859
3,6881160.8,-21.309938
4,6893536.8,-18.663113
5,6851364.6,-40.70085
6,6736852.0,-33.99325
7,6966838.300000001,-26.05637
8,6856896.3,-33.03946
9,7253904.6,-1.4477961
10,7270616.800000001,4.940612
11,6996189.300000001,-8.104447
12,7344980.800000001,-2.1024983
13,7722666.3,4.7863684
14,7783553.2,2.6898544
15,7557930.8,5.0595074
16,7548863.199999999,8.090867
17,7149590.800000001,10.885281
18,7415847.7,13.994483
19,6811067.8,15.070991
20,6811067.8,15.070991
21,6811067.8,15.070991
22,6811067.8,15.070991
23,6811067.8,15.070991
24,6811067.8,15.070991
25,6811067.8,15.070991
26,6716895.800000001,18.816164
27,6716895.800000001,18.816164
28,6716895.800000001,18.816164
29,6570113.800000001,15.210604
30,6570113.800000001,15.210604
31,6570113.800000001,15.210604
32,6570113.800000001,15.210604
33,6570113.800000001,15.210604
34,6521122.0,16.445656
35,6521122.0,16.445656
36,6415559.4,15.409207
37,6049417.9,-10.763975
38,6497628.6,16.466604
39,6497628.6,16.466604
40,6370903.8,15.239307
41,6370903.8,15.239307
42,6316240.9,16.625835
43,6260103.5,17.251957
44,6260103.5,17.251957
45,6260103.5,17.251957
46,6207961.600000001,17.980059
47,6207961.600000001,17.980059
48,6207961.600000001,17.980059
49,6207961.600000001,17.980059
50,6207961.600000001,17.980059
51,6207961.600000001,17.980059
52,6193850.0,15.903079
53,6193850.0,15.903079
54,6169983.0,15.861801
55,6145269.0,15.745783
56,6051170.0,18.817532
57,6051170.0,18.817532
58,6051170.0,18.817532
59,6051170.0,18.817532
60,6051170.0,18.817532
61,6051170.0,18.817532
62,6051170.0,18.817532
63,6051170.0,18.817532
64,6051170.0,18.817532
65,6051170.0,18.817532
66,6031029.0,17.587877
67,6031029.0,17.587877
68,6018174.0,17.587877
69,5991999.5,15.216937
70,5991999.5,15.216937
71,5991999.5,15.216937
72,5991999.5,15.216937
73,5991999.5,15.216937
74,5991999.5,15.216937
75,5991999.5,15.216937
76,5991999.5,15.216937
77,5991999.5,15.216937
78,5991999.5,15.216937
79,5955634.0,15.682725
80,5949186.7,16.446735
81,5917154.2,15.817519
82,5855450.2,15.206081
83,5855450.2,15.206081
84,5855450.2,15.206081
85,5855450.2,15.206081
86,5855450.2,15.206081
87,5855450.2,15.206081
88,5855450.2,15.206081
89,5855450.2,15.206081
90,5855450.2,15.206081
91,5855450.2,15.206081
92,5855450.2,15.206081
93,5855450.2,15.206081
94,5855450.2,15.206081
95,5855450.2,15.206081
96,5794183.2,15.2682495
97,5794183.2,15.2682495
98,5794183.2,15.2682495
99,5794183.2,15.2682495
100,5794183.2,15.2682495
101,5794183.2,15.2682495
102,5794183.2,15.2682495
103,5794183.2,15.2682495
104,5794183.2,15.2682495
105,5768775.399999999,16.810225
106,5768775.399999999,16.810225
107,5768775.399999999,16.810225
108,5768775.399999999,16.810225
109,5764595.2,16.057257
110,5764595.2,16.057257
111,5763654.6,17.246176
112,5675054.7,-92.02172
113,5827753.2,15.243711
114,5790086.1,15.668111
115,5783534.2,15.240074
116,5754657.2,15.334873
117,5754657.2,15.334873
118,5754657.2,15.334873
119,5754657.2,15.334873
120,5754657.2,15.334873
121,5754657.2,15.334873
122,5754657.2,15.334873
123,5754657.2,15.334873
124,5754657.2,15.334873
125,5754657.2,15.334873
126,5754657.2,15.334873
127,5754657.2,15.334873
128,5754657.2,15.334873
129,5754657.2,15.334873
130,5754657.2,15.334873
131,5754657.2,15.334873
132,5754657.2,15.334873
133,5681274.899999999,15.129911
134,5681274.899999999,15.129911
135,5681274.899999999,15.129911
136,5681274.899999999,15.129911
137,5681274.899999999,15.129911
138,5681274.899999999,15.129911
139,5681274.899999999,15.129911
140,5681274.899999999,15.129911
141,5681274.899999999,15.129911
142,5681274.899999999,15.129911
143,5681274.899999999,15.129911
144,5681274.899999999,15.129911
145,5681274.899999999,15.129911
146,5681274.899999999,15.129911
147,5681274.899999999,15.129911
148,5681274.899999999,15.129911
149,5681274.899999999,15.129911
