gen,cost,min_pressure
0,4249169.9,-405.24536
1,5193598.8,-353.47748
2,6328546.2,-159.43787
3,5722731.9,-189.96695
4,5949209.4,-192.99884
5,5436195.4,-220.34325
6,6163867.4,-145.99872
7,6142651.2,-146.08533
8,6589610.800000001,-135.9881
9,6661346.800000001,-134.46143
10,5453911.8,-137.41805
11,6299698.6,-86.63519
12,5651159.8,-51.96504
13,5755482.8,-45.600704
14,6879329.6,-122.28989
15,6018876.6,-73.674576
16,5268942.3,-174.72415
17,5406173.3,-155.97714
18,6522140.2,-64.262955
19,6184622.2,-54.982506
20,7234932.8,-70.45461
21,6023572.4,-50.974426
22,5603123.6,-145.89308
23,6155980.1,-135.40797
24,5975762.6,-149.19283
25,6239923.3,-52.95842
26,6796994.2,-11.193038
27,6911784.7,-5.4157925
28,6532983.1,-41.458572
29,6869376.2,-131.98792
30,6801514.2,-17.051844
31,7141917.1,-71.14038
32,6505682.199999999,-42.47958
33,6888632.199999999,-37.61399
34,6879692.1,8.372113
35,6888570.2,-33.30602
36,6666031.199999999,-39.793655
37,6450876.6,-2.0501752
38,6269322.2,-32.181904
39,7440854.099999999,25.117102
40,7377550.099999999,23.039003
41,7389239.800000001,21.344784
42,6846462.7,13.97039
43,7208767.2,22.10821
44,7045720.8,15.824673
45,7020413.7,23.46116
46,7155052.2,24.757421
47,7028236.2,20.267687
48,7082791.4,21.717476
49,7558851.1,25.741522
50,7291207.6,24.955454
51,7493920.8,28.242304
52,7211648.1,28.564608
53,7237947.1,28.564177
54,7435490.7,29.68245
55,6939566.8,28.711792
56,7275610.8,30.794378
57,7034464.3,30.240185
58,7034464.3,30.240185
59,7003147.8,30.424337
60,7003147.8,30.424337
61,7003147.8,30.424337
62,6973780.3,30.011517
63,6898705.8,30.197626
64,6898705.8,30.197626
65,6898705.8,30.197626
66,6876725.1,31.32535
67,6876725.1,31.32535
68,6876725.1,31.32535
69,6876725.1,31.32535
70,6785810.4,30.676025
71,6785810.4,30.676025
72,6785810.4,30.676025
73,6785810.4,30.676025
74,6785810.4,30.676025
75,6785810.4,30.676025
76,6785810.4,30.676025
77,6785810.4,30.676025
78,6785810.4,30.676025
79,6785810.4,30.676025
80,6785810.4,30.676025
81,6683442.3,30.223873
82,6683442.3,30.223873
83,6682225.3,30.519941
84,6631936.4,30.172247
85,6631936.4,30.172247
86,6631936.4,30.172247
87,6631936.4,30.172247
88,6631936.4,30.172247
89,6631936.4,30.172247
90,6631936.4,30.172247
91,6631936.4,30.172247
92,6631936.4,30.172247
93,6631936.4,30.172247
94,6631936.4,30.172247
95,6631936.4,30.172247
96,6631936.4,30.172247
97,6586041.3,31.653494
98,6559510.7,30.522419
99,6559510.7,30.522419
100,6509416.6,31.538723
101,6509416.6,31.538723
102,6509416.6,31.538723
