gen,cost,min_pressure
0,10969797.600000001,49.623356
1,9440875.100000001,44.995342
2,8932888.100000001,19.912693
3,8550728.8,15.646716
4,5061792.7,-1410.9443
5,8663674.6,17.399685
6,7858688.3,14.021101
7,7009861.6,-223.53821
8,8376710.0,20.392578
9,7430564.1,-212.16046
10,7550288.8,-135.82352
11,7744539.2,17.79861
12,7671391.7,17.931656
13,7671391.7,17.931656
14,7641594.8,15.389
15,7641594.8,15.389
16,7641594.8,15.389
17,7312947.6,18.045116
18,7312947.6,18.045116
19,7312947.6,18.045116
20,7311123.6,20.551203
21,7311123.6,20.551203
22,7121645.0,-4.7684593
23,6997048.7,15.627526
24,6997048.7,15.627526
25,6997048.7,15.627526
26,6997048.7,15.627526
27,6858702.0,17.390026
28,6851931.5,18.066868
29,6780208.0,21.276712
30,6731577.0,19.423069
31,6731577.0,19.423069
32,6556458.8,16.619726
33,6556458.8,16.619726
34,6459041.4,16.475504
35,6459041.4,16.475504
36,6459041.4,16.475504
37,6459041.4,16.475504
38,6459041.4,16.475504
39,6326736.5,16.834364
40,6326736.5,16.834364
41,6326736.5,16.834364
42,6297747.300000001,15.423276
43,6285412.300000001,15.423276
44,6285412.300000001,15.423276
45,6211199.300000001,16.552427
46,6211199.300000001,16.552427
47,6160148.0,16.163958
48,6148220.0,15.769347
49,6148220.0,15.769347
50,6148220.0,15.769347
51,6148220.0,15.769347
52,6148220.0,15.769347
53,6148220.0,15.769347
54,6148220.0,15.769347
55,6148220.0,15.769347
56,6148220.0,15.769347
57,6148220.0,15.769347
58,6083431.300000001,18.323658
59,6083431.300000001,18.323658
60,6029115.800000001,16.911167
61,6029115.800000001,16.911167
62,5986301.2,16.096077
63,5986301.2,16.096077
64,5973349.1,15.773655
65,5966853.7,16.991758
66,5966853.7,16.991758
67,5856890.899999999,17.549276
68,5856890.899999999,17.549276
69,5856890.899999999,17.549276
70,5856890.899999999,17.549276
71,5856890.899999999,17.549276
72,5856890.899999999,17.549276
73,5856890.899999999,17.549276
74,5856890.899999999,17.549276
75,5856890.899999999,17.549276
76,5832674.899999999,15.303938
77,5790689.899999999,15.303938
78,5790689.899999999,15.303938
79,5790689.899999999,15.303938
80,5790689.899999999,15.303938
81,5790689.899999999,15.303938
82,5790689.899999999,15.303938
83,5790689.899999999,15.303938
84,5790689.899999999,15.303938
85,5771130.399999999,16.151512
86,5771130.399999999,16.151512
87,5771130.399999999,16.151512
88,5764105.7,15.175085
89,5764105.7,15.175085
90,5764105.7,15.175085
91,5764105.7,15.175085
92,5764105.7,15.175085
93,5764105.7,15.175085
94,5764105.7,15.175085
95,5764105.7,15.175085
96,5764105.7,15.175085
97,5764105.7,15.175085
98,5764105.7,15.175085
99,5751605.7,17.385283
100,5751605.7,17.385283
101,5750583.899999999,15.813139
102,5723993.399999999,15.135304
103,5682766.9,16.347857
104,5682766.9,16.347857
105,5682766.9,16.347857
106,5682766.9,16.347857
107,5682766.9,16.347857
108,5676529.4,16.176268
109,5653609.1,15.353639
110,5653609.1,15.353639
111,5653609.1,15.353639
112,5653609.1,15.353639
113,5653609.1,15.353639
114,5653609.1,15.353639
115,5622529.7,11.119833
116,5677946.7,17.30539
117,5677946.7,17.30539
118,5648908.2,16.426964
119,5648908.2,16.426964
120,5648908.2,16.426964
121,5648908.2,16.426964
122,5648908.2,16.426964
123,5648908.2,16.426964
124,5648908.2,16.426964
125,5648908.2,16.426964
126,5648908.2,16.426964
127,5648908.2,16.426964
128,5648908.2,16.426964
129,5647912.2,15.929201
130,5647912.2,15.929201
131,5647912.2,15.929201
132,5647912.2,15.929201
133,5647912.2,15.929201
134,5647912.2,15.929201
135,5647912.2,15.929201
136,5647912.2,15.929201
137,5647912.2,15.929201
138,5647912.2,15.929201
139,5639388.2,16.353533
140,5639388.2,16.353533
141,5639388.2,16.353533
142,5639388.2,16.353533
143,5639388.2,16.353533
144,5639388.2,16.353533
145,5639388.2,16.353533
146,5639388.2,16.353533
147,5639388.2,16.353533
148,5639388.2,16.353533
149,5639388.2,16.353533
