gen,cost,min_pressure
0,10969797.600000001,49.623356
1,9544403.5,40.09686
2,9395401.700000001,32.828888
3,9193993.600000001,21.458662
4,8619112.7,23.1658
5,8268394.699999999,20.759989
6,8115306.699999999,17.009165
7,8115306.699999999,17.009165
8,8115306.699999999,17.009165
9,8115306.699999999,17.009165
10,7881510.499999999,14.943945
11,8042772.2,17.671503
12,7698544.399999999,20.772882
13,7614831.899999999,26.581861
14,7592781.699999999,16.081696
15,7464392.7,18.038538
16,7394411.5,18.000242
17,7344442.999999999,15.931474
18,7306253.399999999,17.969519
19,7213902.499999999,16.281319
20,7174463.2,16.588495
21,7174463.2,16.588495
22,6783495.899999999,19.185637
23,6680625.6,17.779282
24,6568523.1,15.670061
25,6568523.1,15.670061
26,6425940.4,16.864204
27,6425940.4,16.864204
28,6425940.4,16.864204
29,6391142.2,26.420122
30,6391142.2,26.420122
31,6352404.4,24.597052
32,6322781.7,17.350176
33,6322781.7,17.350176
34,6322781.7,17.350176
35,6139470.6,18.01985
36,6139470.6,18.01985
37,6139470.6,18.01985
38,6139470.6,18.01985
39,6134192.8,15.317008
40,6134192.8,15.317008
41,6116756.5,15.820954
42,6055285.4,19.625254
43,6055285.4,19.625254
44,6029980.2,15.763949
45,6016072.4,15.975032
46,5975317.6,17.852598
47,5975317.6,17.852598
48,5975317.6,17.852598
49,5952283.6,15.707136
50,5952283.6,15.707136
51,5895712.1,17.313229
52,5876211.7,15.4706335
53,5842148.6,17.70322
54,5842148.6,17.70322
55,5827973.6,17.347433
56,5827973.6,17.347433
57,5827973.6,17.347433
58,5809022.9,17.007448
59,5747775.9,15.643808
60,5744925.1,15.714878
61,5726012.3,18.228657
62,5726012.3,18.228657
63,5721135.8,18.397163
64,5715124.6,15.385148
65,5715124.6,15.385148
66,5715124.6,15.385148
67,5715124.6,15.385148
68,5715124.6,15.385148
69,5715124.6,15.385148
70,5689199.7,17.251892
71,5689199.7,17.251892
72,5689199.7,17.251892
73,5652124.1,14.957062
74,5652124.1,14.957062
75,5706595.6,16.860697
76,5687305.1,15.510054
77,5687305.1,15.510054
78,5687305.1,15.510054
79,5687305.1,15.510054
80,5674411.5,16.493559
81,5647323.6,15.646011
82,5647323.6,15.646011
83,5647323.6,15.646011
84,5647323.6,15.646011
85,5647323.6,15.646011
86,5647323.6,15.646011
87,5647323.6,15.646011
88,5647323.6,15.646011
89,5647323.6,15.646011
90,5647323.6,15.646011
91,5647323.6,15.646011
92,5647323.6,15.646011
93,5647323.6,15.646011
94,5608348.1,15.101079
95,5608348.1,15.101079
96,5608348.1,15.101079
97,5608348.1,15.101079
98,5608348.1,15.101079
99,5602384.1,16.232872
100,5602384.1,16.232872
101,5602384.1,16.232872
102,5602384.1,16.232872
103,5602384.1,16.232872
104,5602384.1,16.232872
105,5600966.7,15.462057
106,5600966.7,15.462057
107,5600966.7,15.462057
108,5600966.7,15.462057
109,5600966.7,15.462057
110,5600966.7,15.462057
111,5600966.7,15.462057
112,5600966.7,15.462057
113,5589037.7,15.00278
114,5589037.7,15.00278
115,5587080.6,15.679295
116,5587080.6,15.679295
117,5587080.6,15.679295
118,5587080.6,15.679295
119,5587080.6,15.679295
120,5587080.6,15.679295
121,5587080.6,15.679295
122,5587080.6,15.679295
123,5587080.6,15.679295
124,5587080.6,15.679295
125,5587080.6,15.679295
126,5587080.6,15.679295
127,5587080.6,15.679295
128,5587080.6,15.679295
129,5587080.6,15.679295
130,5587080.6,15.679295
131,5587080.6,15.679295
132,5587080.6,15.679295
133,5587080.6,15.679295
134,5587080.6,15.679295
135,5587080.6,15.679295
136,5587080.6,15.679295
137,5587080.6,15.679295
138,5587080.6,15.679295
139,5587080.6,15.679295
140,5587080.6,15.679295
141,5587080.6,15.679295
142,5587080.6,15.679295
143,5565310.7,15.019552
144,5565310.7,15.019552
145,5565310.7,15.019552
146,5565310.7,15.019552
147,5565310.7,15.019552
148,5565310.7,15.019552
149,5565310.7,15.019552
