gen,cost,min_pressure
0,5031776.800000001,-310.46228
1,5364406.7,-1462.7535
2,4928730.3,-1985.0791
3,4368197.2,-2758.0378
4,4266080.6,-1776.2626
5,6103212.399999999,-1284.9305
6,5445991.8,-545.1666
7,5624898.3,-701.0499
8,4476649.2,-3751.1628
9,4818873.300000001,-648.9901
10,4702125.2,-13662.683
11,4042345.0999999996,-14371.353
12,4975285.6,-1429.143
13,3915441.2,-705.61957
14,4259365.0,-2236.2544
15,4324027.7,-13399.427
16,3431753.1,-3794.082
17,4791319.6,-13437.496
18,3964147.3,-14521.08
19,4856712.5,-1410.1338
20,4187432.8,-14427.299
21,3699497.1,-13457.859
22,4202927.9,-2849.2651
23,3938499.1999999997,-4640.703
24,3459688.1999999997,-4346.5474
25,3115052.3,-14731.305
26,4179789.1,-2931.2722
27,3930244.4,-12993.693
28,3811401.4,-15413.106
29,4153610.6999999993,-13780.361
30,2920786.1,-5708.9175
31,2688663.3,-15015.933
32,3813708.5,-15266.435
33,3421661.5999999996,-5317.7812
34,3517730.1999999997,-5784.776
35,2808663.8,-2952.4976
36,3305990.6999999997,-15252.45
37,2727368.5999999996,-15101.567
38,3084366.5999999996,-4392.246
39,3674679.0999999996,-4548.418
40,2835523.9,-15388.085
41,3327073.6999999997,-5030.448
42,3003951.5999999996,-14621.416
43,2708282.8,-14684.019
44,3563917.1,-13786.269
45,2758531.1999999997,-6005.3047
46,3105276.9,-14969.553
47,2983619.6999999997,-5254.9766
48,2510427.3,-15884.1
49,3148883.1999999997,-14798.861
50,2889123.5999999996,-6605.092
51,2891178.4,-5537.2046
52,2627815.4,-16386.965
53,2755812.5,-4132.658
54,2878045.6999999997,-15704.981
55,2557892.6999999997,-15199.079
56,3082722.4,-5449.7554
57,2919297.2,-15273.724
58,2738649.1999999997,-15236.803
59,2781459.4,-15620.565
60,2713897.5999999996,-6717.542
61,2324413.9,-16031.884
62,2498220.1999999997,-16589.016
63,2266910.6999999997,-16481.566
64,3397528.3,-15279.972
65,2527600.4,-15156.065
66,2348186.9,-16343.87
67,2498136.3,-14435.217
68,2452957.0,-16230.827
69,2330616.0999999996,-16422.084
70,2516868.4,-16119.825
71,2342320.1999999997,-15370.571
72,2546942.8,-15816.645
73,2195026.1999999997,-16126.392
74,2600781.9,-6007.721
75,2464403.9,-6311.094
76,2105221.1,-15889.135
77,2241564.6999999997,-15261.064
78,2257548.0999999996,-15800.228
79,2098112.1,-17174.188
80,2277749.3,-16529.357
81,2603951.5,-15752.778
82,2326650.0999999996,-16728.8
83,2321805.5,-15615.865
84,2437383.2,-6627.166
85,2312825.1999999997,-15170.866
86,2142218.6,-16449.355
87,2200845.9,-16737.46
88,2762264.6999999997,-15162.529
89,2017232.6,-17116.982
90,2107715.3,-15707.997
91,2465994.8,-16519.3
92,2094949.2,-7017.9424
93,2345041.0999999996,-16185.292
94,2259974.8,-15350.113
95,2177284.6999999997,-6520.7817
96,2187177.8000000003,-16782.834
97,1929973.8,-17182.324
98,2191086.1999999997,-17179.246
99,2068171.8,-16836.775
100,2127688.8,-16946.277
101,2162219.6999999997,-4091.7778
102,2241205.6,-15719.151
103,1938361.6,-17458.955
104,2015553.2,-5675.194
105,2204463.0999999996,-4149.909
106,2019154.6,-16974.34
107,2130163.0,-15980.081
108,2052957.1,-17060.775
109,2034081.2,-17076.426
110,1979431.3,-7720.3223
111,2192285.1999999997,-16708.248
112,2124366.3,-16848.414
113,2115492.2,-16489.791
114,1998566.8,-17348.893
115,2026186.8,-17200.033
116,2225484.1999999997,-16419.072
117,1993622.4,-16774.986
118,1914431.7,-17263.408
119,2090245.6,-16868.037
120,1961551.4,-17598.906
121,2099703.4,-16821.387
122,2058257.8,-7266.7256
123,1975412.6,-7956.7446
124,2256435.1,-16742.916
125,2059920.4000000001,-7529.5967
126,2119095.7,-15905.755
127,1989610.9000000001,-16948.914
128,2175772.4,-15243.921
129,1899491.3,-17490.812
130,2069979.4,-16875.76
131,2013044.8,-17023.713
132,1893337.6,-17512.434
133,2278944.0,-6198.1836
134,1954397.1,-17170.904
135,1966732.1,-16983.357
136,1900123.1,-17210.645
137,2043209.1,-15281.469
138,1933427.6,-15976.351
139,1881620.6,-17259.852
140,2040437.7,-17191.037
141,1936676.1,-5494.249
142,1895189.1,-16676.41
143,1838448.1,-17630.062
144,1890515.6,-17519.5
145,1948513.1,-16940.588
146,1954657.6,-16821.621
147,2005348.6,-16597.629
148,1989550.6,-16689.85
149,1908264.2,-17295.848
