gen,cost,min_pressure
0,10969797.600000001,49.623356
1,9627015.100000001,32.170376
2,9273636.200000001,33.963573
3,9195612.200000001,31.98994
4,9195612.200000001,31.98994
5,9103309.899999999,40.677765
6,9103309.899999999,40.677765
7,8953787.600000001,31.131172
8,8934344.100000001,31.512482
9,8274201.7,29.619606
10,8846504.6,30.853275
11,8274201.7,29.619606
12,8852578.200000001,30.788864
13,8769976.100000001,30.527565
14,8596162.600000001,30.994276
15,8422417.8,30.994183
16,8175230.6,32.14794
17,8175230.6,32.14794
18,8175230.6,32.14794
19,7911735.6,29.931465
20,7957979.1,30.225136
21,7941857.399999999,32.8261
22,7872134.6,31.753101
23,7582040.7,33.194145
24,7428660.899999999,32.36576
25,7428660.899999999,32.36576
26,7183271.2,30.813816
27,7183271.2,30.813816
28,7183271.2,30.813816
29,7183271.2,30.813816
30,7183271.2,30.813816
31,7183271.2,30.813816
32,7183271.2,30.813816
33,7112256.0,30.125729
34,7100389.4,31.29079
35,7100389.4,31.29079
36,7042379.7,30.889252
37,6871785.8,32.47332
38,6857790.8,32.47332
39,6818778.8,31.389095
40,6818778.8,31.389095
41,6818778.8,31.389095
42,6818778.8,31.389095
43,6726570.3,31.727322
44,6726570.3,31.727322
45,6726570.3,31.727322
46,6726570.3,31.727322
47,6726570.3,31.727322
48,6726570.3,31.727322
49,6726570.3,31.727322
50,6726570.3,31.727322
51,6726570.3,31.727322
52,6726570.3,31.727322
53,6726570.3,31.727322
54,6726570.3,31.727322
55,6726570.3,31.727322
56,6657257.0,31.224411
57,6657257.0,31.224411
58,6657257.0,31.224411
59,6603287.8,30.481579
60,6603287.8,30.481579
61,6603287.8,30.481579
62,6603287.8,30.481579
63,6603287.8,30.481579
64,6603287.8,30.481579
65,6603287.8,30.481579
66,6603287.8,30.481579
67,6603287.8,30.481579
68,6603287.8,30.481579
69,6603287.8,30.481579
70,6568087.7,30.122635
71,6568087.7,30.122635
72,6531907.2,30.341986
73,6526414.2,30.229156
74,6526414.2,30.229156
75,6526414.2,30.229156
76,6526210.8,32.302692
77,6526210.8,32.302692
78,6526210.8,32.302692
79,6485723.8,31.074106
80,6448452.3,30.421904
81,6448452.3,30.421904
82,6448452.3,30.421904
83,6448452.3,30.421904
84,6448452.3,30.421904
85,6448452.3,30.421904
86,6448452.3,30.421904
87,6448452.3,30.421904
88,6448452.3,30.421904
89,6448452.3,30.421904
90,6448452.3,30.421904
91,6448452.3,30.421904
92,6448452.3,30.421904
93,6448452.3,30.421904
94,6447344.2,30.175507
95,6431949.7,30.427515
96,6431949.7,30.427515
97,6431949.7,30.427515
98,6431949.7,30.427515
99,6419376.3,30.330194
100,6419376.3,30.330194
101,6419376.3,30.330194
102,6419376.3,30.330194
103,6419376.3,30.330194
104,6419376.3,30.330194
105,6419376.3,30.330194
106,6419376.3,30.330194
107,6419376.3,30.330194
108,6419376.3,30.330194
109,6419376.3,30.330194
110,6419376.3,30.330194
111,6419376.3,30.330194
112,6419376.3,30.330194
113,6419376.3,30.330194
114,6419376.3,30.330194
115,6419376.3,30.330194
116,6419376.3,30.330194
117,6419376.3,30.330194
118,6419376.3,30.330194
119,6419376.3,30.330194
120,6419376.3,30.330194
121,6419376.3,30.330194
122,6419376.3,30.330194
123,6419376.3,30.330194
124,6419376.3,30.330194
125,6419376.3,30.330194
126,6385863.0,29.98993
127,6385863.0,29.98993
128,6494271.8,30.434076
129,6494271.8,30.434076
130,6494271.8,30.434076
131,6494271.8,30.434076
132,6494271.8,30.434076
133,6494271.8,30.434076
134,6494271.8,30.434076
135,6494271.8,30.434076
136,6494271.8,30.434076
137,6453121.8,31.344547
138,6453121.8,31.344547
139,6437546.8,30.150059
140,6437546.8,30.150059
141,6437546.8,30.150059
142,6437546.8,30.150059
143,6437546.8,30.150059
144,6437546.8,30.150059
145,6397161.5,30.571314
146,6397161.5,30.571314
147,6397161.5,30.571314
148,6397161.5,30.571314
149,6397161.5,30.571314
