gen,cost,min_pressure
0,10969797.600000001,49.623356
1,9774311.100000001,31.670717
2,9416081.600000001,31.419264
3,9337923.600000001,31.426615
4,9337923.600000001,31.426615
5,9136427.2,32.127136
6,8962533.600000001,31.92174
7,8962533.600000001,31.92174
8,8962533.600000001,31.92174
9,8786821.2,37.065025
10,8786821.2,37.065025
11,8786821.2,37.065025
12,8600971.3,36.725853
13,8449046.3,44.37556
14,8359808.3,43.574455
15,8232853.199999999,35.624786
16,8232853.199999999,35.624786
17,8232853.199999999,35.624786
18,8158591.2,39.18573
19,8066111.2,38.452843
20,8066111.2,38.452843
21,7949643.6,32.80261
22,7875168.899999999,30.290352
23,7875168.899999999,30.290352
24,7840466.1,31.068617
25,7724966.3,30.633347
26,7579980.8,30.239677
27,7579980.8,30.239677
28,7579980.8,30.239677
29,7579980.8,30.239677
30,7460489.2,33.21762
31,7460489.2,33.21762
32,7355641.2,33.71501
33,7307885.3,30.863905
34,7287906.3,31.95734
35,7237911.7,31.272602
36,7120996.2,31.717049
37,7115126.7,30.27107
38,7115126.7,30.27107
39,7115126.7,30.27107
40,7115126.7,30.27107
41,7115126.7,30.27107
42,7101041.7,31.98119
43,7035178.1,31.076319
44,6967379.6,30.171595
45,6967379.6,30.171595
46,6967379.6,30.171595
47,6967379.6,30.171595
48,6901251.1,31.663023
49,6736425.1,29.875097
50,6736425.1,29.875097
51,6770673.2,30.203543
52,6770673.2,30.203543
53,6770673.2,30.203543
54,6770673.2,30.203543
55,6770673.2,30.203543
56,6770673.2,30.203543
57,6770673.2,30.203543
58,6770673.2,30.203543
59,6770673.2,30.203543
60,6770673.2,30.203543
61,6770673.2,30.203543
62,6770673.2,30.203543
63,6752395.4,30.504208
64,6752395.4,30.504208
65,6733467.6,31.845606
66,6733467.6,31.845606
67,6682787.8,31.671661
68,6682787.8,31.671661
69,6682787.8,31.671661
70,6627456.6,31.094185
71,6627456.6,31.094185
72,6599466.6,30.561417
73,6599466.6,30.561417
74,6599466.6,30.561417
75,6599466.6,30.561417
76,6599466.6,30.561417
77,6562271.1,31.086294
78,6562271.1,31.086294
79,6558802.1,30.494074
80,6558802.1,30.494074
81,6558802.1,30.494074
82,6558802.1,30.494074
83,6558802.1,30.494074
84,6558802.1,30.494074
85,6558802.1,30.494074
86,6558802.1,30.494074
87,6558802.1,30.494074
88,6558802.1,30.494074
89,6545358.8,30.3544
90,6545358.8,30.3544
91,6545358.8,30.3544
92,6545358.8,30.3544
93,6545358.8,30.3544
94,6545358.8,30.3544
95,6491853.1,30.095337
96,6491853.1,30.095337
97,6491031.6,30.663393
98,6491031.6,30.663393
99,6491031.6,30.663393
100,6491031.6,30.663393
101,6491031.6,30.663393
102,6491031.6,30.663393
103,6491031.6,30.663393
104,6491031.6,30.663393
105,6491031.6,30.663393
106,6470626.3,30.174984
107,6470626.3,30.174984
108,6464247.1,29.993639
109,6417837.1,29.993639
110,6461295.6,30.553028
111,6461038.8,30.750933
112,6461038.8,30.750933
113,6407537.6,30.165321
114,6407537.6,30.165321
115,6407537.6,30.165321
116,6407537.6,30.165321
117,6407537.6,30.165321
118,6407537.6,30.165321
119,6407537.6,30.165321
120,6407537.6,30.165321
121,6407537.6,30.165321
122,6376532.3,27.564262
123,6460792.1,31.035225
124,6439822.6,30.76283
125,6439822.6,30.76283
126,6439822.6,30.76283
127,6439822.6,30.76283
128,6439822.6,30.76283
129,6439822.6,30.76283
130,6439822.6,30.76283
131,6439822.6,30.76283
132,6439822.6,30.76283
133,6439822.6,30.76283
134,6425899.6,30.324432
135,6425899.6,30.324432
136,6425899.6,30.324432
137,6425899.6,30.324432
138,6425899.6,30.324432
139,6425899.6,30.324432
140,6417837.1,29.993639
141,6417837.1,29.993639
142,6452976.3,30.36995
143,6452976.3,30.36995
144,6452976.3,30.36995
145,6452976.3,30.36995
146,6452976.3,30.36995
147,6405130.8,30.25486
148,6405130.8,30.25486
149,6405130.8,30.25486
