gen,cost,min_pressure
0,10969797.600000001,49.623356
1,5018485.399999999,-510.92032
2,9589351.3,34.30172
3,9236045.600000001,33.475784
4,9236045.600000001,33.475784
5,9236045.600000001,33.475784
6,9236045.600000001,33.475784
7,8502607.6,32.195694
8,8502607.6,32.195694
9,8103876.2,31.241484
10,8103876.2,31.241484
11,8009192.300000001,32.7019
12,8009192.300000001,32.7019
13,8009192.300000001,32.7019
14,7848180.999999999,-120.15432
15,7994119.7,30.273808
16,7635000.699999999,30.485174
17,7635000.699999999,30.485174
18,7635000.699999999,30.485174
19,7635000.699999999,30.485174
20,7635000.699999999,30.485174
21,7635000.699999999,30.485174
22,7516775.6,31.738625
23,7365106.8,32.46735
24,7338393.8,30.340979
25,7338393.8,30.340979
26,7338393.8,30.340979
27,7338393.8,30.340979
28,7338393.8,30.340979
29,7230528.399999999,37.50445
30,7230528.399999999,37.50445
31,7072600.300000001,30.73794
32,6994576.300000001,30.154173
33,6994576.300000001,30.154173
34,6994576.300000001,30.154173
35,6994576.300000001,30.154173
36,6994576.300000001,30.154173
37,6994576.300000001,30.154173
38,6994576.300000001,30.154173
39,6994576.300000001,30.154173
40,6950972.6,31.283163
41,6950972.6,31.283163
42,6950972.6,31.283163
43,6916435.9,31.543121
44,6916435.9,31.543121
45,6891727.9,31.714727
46,6813703.9,30.652233
47,6794394.9,30.378513
48,6794394.9,30.378513
49,6794394.9,30.378513
50,6663741.7,30.53056
51,6663741.7,30.53056
52,6663741.7,30.53056
53,6663741.7,30.53056
54,6663741.7,30.53056
55,6663741.7,30.53056
56,6663741.7,30.53056
57,6663741.7,30.53056
58,6640269.5,30.36218
59,6640269.5,30.36218
60,6640269.5,30.36218
61,6630645.4,30.296751
62,6630645.4,30.296751
63,6630645.4,30.296751
64,6630645.4,30.296751
65,6630645.4,30.296751
66,6620995.2,30.134436
67,6511272.800000001,30.232994
68,6511272.800000001,30.232994
69,6511272.800000001,30.232994
70,6511272.800000001,30.232994
71,6511272.800000001,30.232994
72,6511272.800000001,30.232994
73,6511272.800000001,30.232994
74,6511272.800000001,30.232994
75,6511272.800000001,30.232994
76,6511272.800000001,30.232994
77,6511272.800000001,30.232994
78,6511272.800000001,30.232994
79,6430660.1,29.965004
80,6508684.1,30.831385
81,6499041.2,30.11041
82,6499041.2,30.11041
83,6461178.2,30.357645
84,6461178.2,30.357645
85,6461178.2,30.357645
86,6428283.300000001,30.160109
87,6426172.8,30.270847
88,6426172.8,30.270847
89,6425586.3,30.23761
90,6379176.3,30.219236
91,6379176.3,30.219236
92,6379176.3,30.219236
93,6379176.3,30.219236
94,6379176.3,30.219236
95,6379176.3,30.219236
96,6379176.3,30.219236
97,6379176.3,30.219236
98,6379176.3,30.219236
99,6379176.3,30.219236
100,6379176.3,30.219236
101,6379176.3,30.219236
102,6379176.3,30.219236
103,6379176.3,30.219236
104,6379176.3,30.219236
105,6379176.3,30.219236
106,6379176.3,30.219236
107,6379176.3,30.219236
108,6379176.3,30.219236
109,6379176.3,30.219236
110,6379176.3,30.219236
111,6379176.3,30.219236
112,6379176.3,30.219236
113,6379176.3,30.219236
114,6379176.3,30.219236
115,6379176.3,30.219236
116,6379176.3,30.219236
117,6379176.3,30.219236
118,6379176.3,30.219236
119,6379176.3,30.219236
120,6379176.3,30.219236
121,6379176.3,30.219236
122,6379176.3,30.219236
123,6379176.3,30.219236
124,6379176.3,30.219236
125,6379176.3,30.219236
126,6379176.3,30.219236
127,6379176.3,30.219236
128,6379176.3,30.219236
129,6379176.3,30.219236
130,6379176.3,30.219236
131,6379176.3,30.219236
132,6379176.3,30.219236
133,6379176.3,30.219236
134,6379176.3,30.219236
135,6379176.3,30.219236
136,6379176.3,30.219236
137,6379176.3,30.219236
138,6379176.3,30.219236
139,6379176.3,30.219236
140,6379176.3,30.219236
141,6379176.3,30.219236
142,6444909.1,30.348001
143,6444909.1,30.348001
144,6444909.1,30.348001
145,6444909.1,30.348001
146,6444909.1,30.348001
147,6444909.1,30.348001
148,6444909.1,30.348001
149,6444909.1,30.348001
