gen,cost,min_pressure
0,6826700.2,-76.30748
1,6424767.899999999,-32.62994
2,6886483.800000001,-25.74371
3,7236971.300000001,-4.7504773
4,7236971.300000001,-4.7504773
5,7222969.6,1.2116494
6,7228701.0,-11.706652
7,7678158.5,-0.855062
8,7483098.5,-0.9426239
9,7486599.5,11.579279
10,7230009.0,7.3424406
11,7285108.7,9.885064
12,7434012.0,9.746391
13,7171400.600000001,9.013138
14,7256741.5,21.25313
15,7256741.5,21.25313
16,7256741.5,21.25313
17,7256741.5,21.25313
18,7162539.2,20.77027
19,7091551.300000001,15.910519
20,7091551.300000001,15.910519
21,7091551.300000001,15.910519
22,7091551.300000001,15.910519
23,7019592.800000001,15.980017
24,7019592.800000001,15.980017
25,6828176.4,19.751432
26,6791344.300000001,16.541748
27,6747637.300000001,15.694524
28,6747637.300000001,15.694524
29,6747637.300000001,15.694524
30,6612698.0,18.861362
31,6479829.800000001,18.301485
32,6359853.300000001,15.920062
33,6334143.300000001,15.4752655
34,6334143.300000001,15.4752655
35,6334143.300000001,15.4752655
36,6334143.300000001,15.4752655
37,6334143.300000001,15.4752655
38,6334143.300000001,15.4752655
39,6334143.300000001,15.4752655
40,6303878.800000001,16.378746
41,6166987.300000001,15.511723
42,6166987.300000001,15.511723
43,6166987.300000001,15.511723
44,6166987.300000001,15.511723
45,6166987.300000001,15.511723
46,6166987.300000001,15.511723
47,6147208.800000001,17.516968
48,6147208.800000001,17.516968
49,6147208.800000001,17.516968
50,6147208.800000001,17.516968
51,6145956.300000001,17.333536
52,6097809.300000001,15.0911665
53,6097809.300000001,15.0911665
54,6097809.300000001,15.0911665
55,6097809.300000001,15.0911665
56,6097809.300000001,15.0911665
57,6097809.300000001,15.0911665
58,6059847.800000001,17.319838
59,6059847.800000001,17.319838
60,6059847.800000001,17.319838
61,6059847.800000001,17.319838
62,5985850.300000001,15.698293
63,5985850.300000001,15.698293
64,5985850.300000001,15.698293
65,5985850.300000001,15.698293
66,5985850.300000001,15.698293
67,5968542.300000001,15.515191
68,5968542.300000001,15.515191
69,5968542.300000001,15.515191
70,5965594.600000001,15.779592
71,5965594.600000001,15.779592
72,5965594.600000001,15.779592
73,5911709.600000001,15.196211
74,5911709.600000001,15.196211
75,5911709.600000001,15.196211
76,5911709.600000001,15.196211
77,5911709.600000001,15.196211
78,5911709.600000001,15.196211
79,5911709.600000001,15.196211
80,5888616.5,15.466061
81,5888616.5,15.466061
82,5888616.5,15.466061
83,5888616.5,15.466061
84,5870329.7,15.290757
85,5870329.7,15.290757
86,5870329.7,15.290757
87,5870329.7,15.290757
88,5870329.7,15.290757
89,5870329.7,15.290757
90,5870329.7,15.290757
91,5860759.8,15.062781
92,5860759.8,15.062781
93,5860759.8,15.062781
94,5860759.8,15.062781
95,5860759.8,15.062781
96,5832755.2,16.231796
97,5832755.2,16.231796
98,5810853.3,15.663665
99,5807266.0,15.635019
100,5807266.0,15.635019
101,5807266.0,15.635019
102,5807266.0,15.635019
103,5719888.3,15.03397
104,5719888.3,15.03397
105,5719888.3,15.03397
106,5719888.3,15.03397
107,5719888.3,15.03397
108,5719888.3,15.03397
109,5719888.3,15.03397
110,5719888.3,15.03397
111,5719888.3,15.03397
112,5719888.3,15.03397
113,5719888.3,15.03397
114,5719888.3,15.03397
115,5709693.3,15.464215
116,5709693.3,15.464215
117,5674564.3,15.285271
118,5674564.3,15.285271
119,5674564.3,15.285271
120,5662229.3,15.285271
121,5662229.3,15.285271
122,5662229.3,15.285271
123,5662229.3,15.285271
124,5632921.8,15.686748
125,5632921.8,15.686748
126,5632921.8,15.686748
