gen,cost,min_pressure
0,6348393.100000001,-46.238083
1,8208665.2,9.422498
2,8197502.7,14.116321
3,8197502.7,14.116321
4,8182032.7,13.7973795
5,8368130.2,18.632412
6,8214267.8,21.913492
7,7963434.5,16.704737
8,7963434.5,16.704737
9,7963434.5,16.704737
10,7963434.5,16.704737
11,7963434.5,16.704737
12,7837546.2,19.543123
13,7216902.300000001,21.249857
14,7216902.300000001,21.249857
15,7137524.800000001,17.84161
16,7137524.800000001,17.84161
17,7137524.800000001,17.84161
18,7137524.800000001,17.84161
19,7096050.2,17.850403
20,7048328.300000001,18.19077
21,6963026.800000001,19.218939
22,6963026.800000001,19.218939
23,6963026.800000001,19.218939
24,6963026.800000001,19.218939
25,6778258.300000001,16.93261
26,6778258.300000001,16.93261
27,6778258.300000001,16.93261
28,6778258.300000001,16.93261
29,6778258.300000001,16.93261
30,6778258.300000001,16.93261
31,6727985.9,16.830338
32,6727985.9,16.830338
33,6727985.9,16.830338
34,6716093.7,20.385727
35,6564910.9,16.49073
36,6533502.7,15.964889
37,6470752.4,23.586172
38,6470752.4,23.586172
39,6469246.1,19.188314
40,6314472.4,15.402441
41,6314472.4,15.402441
42,6314472.4,15.402441
43,6314472.4,15.402441
44,6314472.4,15.402441
45,6311675.1,15.688733
46,6311675.1,15.688733
47,6311675.1,15.688733
48,6311675.1,15.688733
49,6296489.8,20.058466
50,6289125.1,16.37448
51,6289125.1,16.37448
52,6225957.1,15.183804
53,6225957.1,15.183804
54,6209941.1,18.792662
55,6204187.4,16.121181
56,6182971.2,15.632511
57,6182971.2,15.632511
58,6117191.2,15.03037
59,6117191.2,15.03037
60,6117191.2,15.03037
61,6106928.9,15.354545
62,6106928.9,15.354545
63,6106928.9,15.354545
64,6042952.9,16.419775
65,6042952.9,16.419775
66,6042952.9,16.419775
67,6042952.9,16.419775
68,6009613.399999999,15.606092
69,6009613.399999999,15.606092
70,6009613.399999999,15.606092
71,6009613.399999999,15.606092
72,6009613.399999999,15.606092
73,6009613.399999999,15.606092
74,6009613.399999999,15.606092
75,6009613.399999999,15.606092
76,6009613.399999999,15.606092
77,5968134.6,16.404993
78,5968134.6,16.404993
79,5968134.6,16.404993
80,5968134.6,16.404993
81,5968134.6,16.404993
82,5968134.6,16.404993
83,5968134.6,16.404993
84,5968134.6,16.404993
85,5968134.6,16.404993
86,5874417.1,15.216734
87,5874417.1,15.216734
88,5874417.1,15.216734
89,5874417.1,15.216734
90,5874417.1,15.216734
91,5874417.1,15.216734
92,5874417.1,15.216734
93,5874417.1,15.216734
94,5874417.1,15.216734
95,5856482.899999999,16.51727
96,5856482.899999999,16.51727
97,5856482.899999999,16.51727
98,5856482.899999999,16.51727
99,5856482.899999999,16.51727
100,5838866.1,16.078045
101,5838866.1,16.078045
102,5824521.7,17.12869
103,5785172.399999999,15.613876
104,5722242.399999999,16.38185
105,5708247.399999999,16.446981
106,5708247.399999999,16.446981
107,5684455.899999999,16.32409
108,5684455.899999999,16.32409
109,5684455.899999999,16.32409
110,5684455.899999999,16.32409
111,5684455.899999999,16.32409
112,5684455.899999999,16.32409
113,5684455.899999999,16.32409
114,5684455.899999999,16.32409
115,5684455.899999999,16.32409
116,5684455.899999999,16.32409
117,5684455.899999999,16.32409
118,5684455.899999999,16.32409
119,5684455.899999999,16.32409
120,5684455.899999999,16.32409
121,5684455.899999999,16.32409
122,5684455.899999999,16.32409
123,5684455.899999999,16.32409
124,5684455.899999999,16.32409
125,5684455.899999999,16.32409
126,5684455.899999999,16.32409
127,5684455.899999999,16.32409
128,5684455.899999999,16.32409
129,5684455.899999999,16.32409
130,5684455.899999999,16.32409
131,5684455.899999999,16.32409
132,5684455.899999999,16.32409
133,5684455.899999999,16.32409
134,5684455.899999999,16.32409
135,5684455.899999999,16.32409
136,5684455.899999999,16.32409
137,5684455.899999999,16.32409
138,5684455.899999999,16.32409
139,5684455.899999999,16.32409
140,5684455.899999999,16.32409
141,5684455.899999999,16.32409
142,5684455.899999999,16.32409
143,5684455.899999999,16.32409
144,5684455.899999999,16.32409
145,5684455.899999999,16.32409
146,5684455.899999999,16.32409
147,5684455.899999999,16.32409
148,5684455.899999999,16.32409
149,5684455.899999999,16.32409
150,5684455.899999999,16.32409
151,5684455.899999999,16.32409
152,5684455.899999999,16.32409
153,5684455.899999999,16.32409
154,5684455.899999999,16.32409
155,5684455.899999999,16.32409
156,5684455.899999999,16.32409
157,5684455.899999999,16.32409
158,5684455.899999999,16.32409
159,5883976.6,18.95138
160,5883976.6,18.95138
161,5883976.6,18.95138
162,5883976.6,18.95138
163,5883976.6,18.95138
164,5883976.6,18.95138
165,5883976.6,18.95138
166,5883976.6,18.95138
167,5883976.6,18.95138
168,5883976.6,18.95138
169,5883976.6,18.95138
170,5883976.6,18.95138
171,5838742.899999999,18.232887
172,5838742.899999999,18.232887
173,5838742.899999999,18.232887
174,5838742.899999999,18.232887
175,5838742.899999999,18.232887
176,5838742.899999999,18.232887
177,5838742.899999999,18.232887
178,5838742.899999999,18.232887
179,5838742.899999999,18.232887
180,5838742.899999999,18.232887
181,5838742.899999999,18.232887
182,5838742.899999999,18.232887
183,5838742.899999999,18.232887
184,5838742.899999999,18.232887
185,5838742.899999999,18.232887
186,5838742.899999999,18.232887
187,5838742.899999999,18.232887
188,5838742.899999999,18.232887
189,5838742.899999999,18.232887
190,5838742.899999999,18.232887
191,5838742.899999999,18.232887
192,5838742.899999999,18.232887
193,5838742.899999999,18.232887
194,5838742.899999999,18.232887
195,5835329.899999999,18.402704
196,5835329.899999999,18.402704
197,5835329.899999999,18.402704
198,5835329.899999999,18.402704
199,5835329.899999999,18.402704
200,5835329.899999999,18.402704
201,5835329.899999999,18.402704
