gen,cost,min_pressure
0,7157402.2,-28.129498
1,8065885.2,2.1250153
2,7958668.300000001,-0.80432403
3,7958668.300000001,-0.80432403
4,7410532.300000001,-7.4653826
5,7651890.300000001,-4.6181374
6,6677612.100000001,-12.798456
7,7077300.7,-31.79659
8,7380006.7,-16.421005
9,7380006.7,-16.421005
10,7332577.6,-9.492808
11,7936852.7,-2.1265185
12,7830260.6,1.6969556
13,7413948.8,2.6234996
14,7413948.8,2.6234996
15,7703925.800000001,-2.0677807
16,6978578.2,-20.339788
17,7081515.8,7.7946677
18,7086156.8,7.797815
19,7426368.800000001,2.4656425
20,7517584.699999999,10.012111
21,7801248.199999999,15.04939
22,7801248.199999999,15.04939
23,7268230.600000001,15.487492
24,7268230.600000001,15.487492
25,7268230.600000001,15.487492
26,7212729.9,19.407068
27,7212729.9,19.407068
28,7212729.9,19.407068
29,7212729.9,19.407068
30,7172961.800000001,17.50613
31,7172961.800000001,17.50613
32,7172961.800000001,17.50613
33,7172961.800000001,17.50613
34,7045562.800000001,19.275045
35,7045562.800000001,19.275045
36,7045562.800000001,19.275045
37,7045562.800000001,19.275045
38,7045562.800000001,19.275045
39,6944115.3,17.442305
40,6847782.4,16.744196
41,6847782.4,16.744196
42,6836745.3,17.051285
43,6836745.3,17.051285
44,6746226.7,18.378073
45,6697991.2,15.393535
46,6697991.2,15.393535
47,6697991.2,15.393535
48,6624047.300000001,15.956791
49,6624047.300000001,15.956791
50,6624047.300000001,15.956791
51,6624047.300000001,15.956791
52,6624047.300000001,15.956791
53,6624047.300000001,15.956791
54,6624047.300000001,15.956791
55,6504746.8,16.51581
56,6504746.8,16.51581
57,6504746.8,16.51581
58,6459664.2,18.225067
59,6336124.2,16.013884
60,6336124.2,16.013884
61,6336124.2,16.013884
62,6336124.2,16.013884
63,6336124.2,16.013884
64,6336124.2,16.013884
65,6266924.3,15.903774
66,6266924.3,15.903774
67,6266924.3,15.903774
68,6195689.7,15.7940235
69,6195689.7,15.7940235
70,6153126.7,15.305429
71,6136990.2,18.252506
72,6136990.2,18.252506
73,6136990.2,18.252506
74,6121520.2,18.15429
75,6121520.2,18.15429
76,6121520.2,18.15429
77,6121520.2,18.15429
78,6121520.2,18.15429
79,6121520.2,18.15429
80,6121520.2,18.15429
81,6097050.8,15.163721
82,6092591.8,17.401983
83,6092591.8,17.401983
84,6092591.8,17.401983
85,6092591.8,17.401983
86,6092591.8,17.401983
87,6092591.8,17.401983
88,6083000.0,17.008863
89,6034600.2,17.984417
90,6034600.2,17.984417
91,6034600.2,17.984417
92,6034600.2,17.984417
93,6034600.2,17.984417
94,5973004.7,-3.5467687
95,6017698.7,17.248793
96,6017698.7,17.248793
97,5926163.1,16.590584
98,5926163.1,16.590584
99,5926163.1,16.590584
100,5903205.6,15.984639
101,5900634.1,15.346175
102,5900634.1,15.346175
103,5900634.1,15.346175
104,5877444.1,15.6557255
105,5877444.1,15.6557255
106,5877444.1,15.6557255
107,5877444.1,15.6557255
108,5877444.1,15.6557255
109,5786391.6,15.894425
110,5786391.6,15.894425
111,5786391.6,15.894425
112,5786391.6,15.894425
113,5786391.6,15.894425
114,5786391.6,15.894425
115,5786391.6,15.894425
116,5786391.6,15.894425
117,5786391.6,15.894425
118,5786391.6,15.894425
119,5785066.1,14.9995575
120,5868417.5,15.353281
121,5822414.2,17.31533
122,5807373.1,15.182627
123,5793378.1,15.182627
124,5793378.1,15.182627
125,5793378.1,15.182627
126,5793378.1,15.182627
127,5793378.1,15.182627
128,5779006.6,15.85099
129,5779006.6,15.85099
130,5779006.6,15.85099
131,5779006.6,15.85099
132,5759537.1,16.21013
133,5752136.1,15.656031
134,5752136.1,15.656031
135,5752136.1,15.656031
136,5752136.1,15.656031
137,5726559.6,15.972936
138,5726559.6,15.972936
139,5726559.6,15.972936
140,5726559.6,15.972936
141,5722037.1,15.51108
142,5722037.1,15.51108
143,5722037.1,15.51108
144,5722037.1,15.51108
145,5722037.1,15.51108
146,5722037.1,15.51108
147,5722037.1,15.51108
148,5722037.1,15.51108
149,5722037.1,15.51108
150,5722037.1,15.51108
151,5722037.1,15.51108
152,5722037.1,15.51108
153,5681028.6,15.746701
154,5681028.6,15.746701
155,5681028.6,15.746701
156,5681028.6,15.746701
157,5681028.6,15.746701
158,5681028.6,15.746701
159,5681028.6,15.746701
160,5681028.6,15.746701
161,5681028.6,15.746701
162,5681028.6,15.746701
163,5681028.6,15.746701
