gen,cost,min_pressure
0,5901335.2,-166.94357
1,5746647.8,-238.95349
2,5193269.9,-1677.9694
3,6863337.999999999,-220.92131
4,6311168.4,-249.98177
5,6490563.399999999,-39.104282
6,6065158.3,-59.46918
7,6036855.1,-53.25864
8,6288590.9,-52.303677
9,6070552.9,-48.350124
10,6215049.4,-63.679714
11,6122543.899999999,-104.364815
12,5645264.899999999,-85.89627
13,6103799.899999999,-26.135975
14,6178576.899999999,-18.556698
15,6137440.899999999,-20.235188
16,6425448.899999999,-4.382727
17,6386925.1,0.5590529
18,6204535.399999999,-50.632706
19,6110737.899999999,-50.6134
20,6239422.3,-42.87831
21,6139237.3,-43.687767
22,6404142.3,-36.89234
23,6278894.3,-42.627277
24,6237110.1,-41.645794
25,6265095.6,-40.955425
26,6659559.7,-26.454514
27,6263104.6,-18.87817
28,7034174.8,-14.619163
29,6290691.8,-23.742384
30,6299529.0,-12.482484
31,6557389.5,-6.5673738
32,6558746.1,-27.853807
33,6760325.399999999,16.826744
34,6609246.399999999,15.317905
35,6609246.399999999,15.317905
36,6609246.399999999,15.317905
37,6609246.399999999,15.317905
38,6609246.399999999,15.317905
39,6609246.399999999,15.317905
40,6609246.399999999,15.317905
41,6609246.399999999,15.317905
42,6609246.399999999,15.317905
43,6609246.399999999,15.317905
44,6609246.399999999,15.317905
45,6609246.399999999,15.317905
46,6609246.399999999,15.317905
47,6609246.399999999,15.317905
48,6609246.399999999,15.317905
49,6609246.399999999,15.317905
50,6457598.899999999,18.133303
51,6427101.399999999,15.850294
52,6402008.899999999,18.13069
53,6402008.899999999,18.13069
54,6402008.899999999,18.13069
55,6201755.1,15.1245165
56,6201755.1,15.1245165
57,6201755.1,15.1245165
58,6201755.1,15.1245165
59,6120232.399999999,16.963337
60,6096440.899999999,16.011549
61,6096440.899999999,16.011549
62,6072649.399999999,15.892625
63,6072649.399999999,15.892625
64,6072649.399999999,15.892625
65,6072649.399999999,15.892625
66,6072649.399999999,15.892625
67,6031856.399999999,16.512362
68,6031856.399999999,16.512362
69,6031856.399999999,16.512362
70,6031856.399999999,16.512362
71,6031856.399999999,16.512362
72,6031856.399999999,16.512362
73,6031856.399999999,16.512362
74,6031856.399999999,16.512362
75,6031151.899999999,17.231842
76,6031151.899999999,17.231842
77,6031151.899999999,17.231842
78,5916037.899999999,15.163569
79,5916037.899999999,15.163569
80,5916037.899999999,15.163569
81,5916037.899999999,15.163569
82,5916037.899999999,15.163569
83,5916037.899999999,15.163569
84,5916037.899999999,15.163569
85,5916037.899999999,15.163569
86,5872899.1,15.549648
87,5872899.1,15.549648
88,5872899.1,15.549648
89,5872899.1,15.549648
90,5872899.1,15.549648
91,5872899.1,15.549648
92,5872899.1,15.549648
93,5872899.1,15.549648
94,5872899.1,15.549648
95,5872899.1,15.549648
96,5872899.1,15.549648
97,5872899.1,15.549648
98,5872899.1,15.549648
99,5872899.1,15.549648
100,5872899.1,15.549648
101,5872899.1,15.549648
102,5872899.1,15.549648
103,5872899.1,15.549648
104,5872899.1,15.549648
105,5872899.1,15.549648
106,5872899.1,15.549648
107,5872899.1,15.549648
108,5872899.1,15.549648
109,5872899.1,15.549648
110,5872899.1,15.549648
111,5872899.1,15.549648
112,5872899.1,15.549648
113,5872899.1,15.549648
114,5872899.1,15.549648
115,5872899.1,15.549648
116,5872899.1,15.549648
117,5872899.1,15.549648
118,5872899.1,15.549648
119,5872899.1,15.549648
120,5872899.1,15.549648
121,5872899.1,15.549648
122,5872899.1,15.549648
123,5872899.1,15.549648
124,5872899.1,15.549648
125,5872899.1,15.549648
126,5872899.1,15.549648
127,5872899.1,15.549648
128,5872899.1,15.549648
129,5872899.1,15.549648
130,5872899.1,15.549648
131,5872899.1,15.549648
132,5829103.3,18.036776
133,5801776.1,-18.923986
134,5979690.8,15.185484
135,5979690.8,15.185484
136,5979690.8,15.185484
137,5953831.1,15.406764
138,5929638.6,15.989193
139,5927514.6,15.686031
140,5927514.6,15.686031
141,5927514.6,15.686031
142,5897648.8,16.724316
143,5897648.8,16.724316
144,5897648.8,16.724316
145,5897648.8,16.724316
146,5713194.7,2.0436208
147,5845649.1,16.728008
148,5845649.1,16.728008
149,5845649.1,16.728008
