gen,cost,min_pressure
0,6409143.4,-141.91034
1,6000459.2,-147.28316
2,5843876.2,-114.652916
3,5843876.2,-114.652916
4,6263535.7,-129.91425
5,6397372.6,-147.9911
6,6246347.8,-177.85545
7,5048175.800000001,-148.59413
8,6092365.0,-181.43977
9,6121998.4,-115.81054
10,7613461.9,-114.05885
11,6748141.1,-26.051916
12,5833258.4,-131.26175
13,6274293.4,-64.35804
14,6816528.699999999,-119.49493
15,7001743.6,-191.89682
16,6635924.3,-92.83957
17,6908693.3,-125.91492
18,6818960.1,-60.018997
19,6908693.3,-125.91492
20,6966945.899999999,-71.64964
21,6976698.899999999,-62.898888
22,7173565.399999999,-44.358063
23,7030198.3,-29.009256
24,6526998.4,-3.464418
25,6718822.4,1.9158059
26,6718822.4,1.9158059
27,8219517.899999999,11.210111
28,7760440.799999999,19.9335
29,7760440.799999999,19.9335
30,7280524.4,19.40629
31,7280524.4,19.40629
32,7192021.9,22.09233
33,7054023.9,16.54408
34,6882384.2,16.538734
35,6882384.2,16.538734
36,6882384.2,16.538734
37,6851937.4,17.352943
38,6851937.4,17.352943
39,6577018.9,19.341146
40,6577018.9,19.341146
41,6577018.9,19.341146
42,6469767.2,17.87223
43,6325548.7,15.166893
44,6325548.7,15.166893
45,6325548.7,15.166893
46,6300948.2,16.090403
47,6300948.2,16.090403
48,6300948.2,16.090403
49,6300948.2,16.090403
50,6300948.2,16.090403
51,6300948.2,16.090403
52,6300948.2,16.090403
53,6300948.2,16.090403
54,6300948.2,16.090403
55,6254850.5,17.505096
56,6254850.5,17.505096
57,6254850.5,17.505096
58,6094830.9,17.9856
59,6094830.9,17.9856
60,6094830.9,17.9856
61,6063618.7,15.49709
62,6063618.7,15.49709
63,6063618.7,15.49709
64,6063618.7,15.49709
65,6063618.7,15.49709
66,6063618.7,15.49709
67,6063618.7,15.49709
68,6063618.7,15.49709
69,6063618.7,15.49709
70,6063618.7,15.49709
71,6063618.7,15.49709
72,6063618.7,15.49709
73,6063618.7,15.49709
74,6063618.7,15.49709
75,6063618.7,15.49709
76,6063618.7,15.49709
77,6063618.7,15.49709
78,6063618.7,15.49709
79,6063618.7,15.49709
80,6063618.7,15.49709
81,6063618.7,15.49709
82,6063618.7,15.49709
83,6063618.7,15.49709
84,6063618.7,15.49709
85,6059226.6,18.270273
86,6059226.6,18.270273
87,6026016.0,15.229326
88,6020177.7,15.279051
89,6020177.7,15.279051
90,5999664.7,16.451313
91,5999664.7,16.451313
92,5999664.7,16.451313
93,5999466.7,15.494269
94,5971012.2,15.353831
95,5971012.2,15.353831
96,5940705.9,15.007433
97,5917410.899999999,15.809641
98,5885462.3,15.65316
99,5885462.3,15.65316
100,5885462.3,15.65316
101,5885462.3,15.65316
102,5885462.3,15.65316
103,5885462.3,15.65316
104,5885462.3,15.65316
105,5885462.3,15.65316
106,5853756.3,16.366848
107,5832540.1,16.368862
108,5832540.1,16.368862
109,5832540.1,16.368862
110,5832540.1,16.368862
111,5832540.1,16.368862
112,5832540.1,16.368862
113,5832540.1,16.368862
114,5832540.1,16.368862
115,5832540.1,16.368862
116,5832540.1,16.368862
117,5832540.1,16.368862
118,5832540.1,16.368862
119,5832540.1,16.368862
120,5832540.1,16.368862
121,5821514.6,16.616726
122,5821514.6,16.616726
123,5806710.899999999,15.102223
124,5806710.899999999,15.102223
125,5806710.899999999,15.102223
126,5806710.899999999,15.102223
127,5806710.899999999,15.102223
128,5806710.899999999,15.102223
129,5806710.899999999,15.102223
130,5806710.899999999,15.102223
131,5781472.6,17.694834
132,5781472.6,17.694834
133,5781472.6,17.694834
134,5781472.6,17.694834
135,5781472.6,17.694834
136,5781472.6,17.694834
137,5781472.6,17.694834
138,5751847.399999999,18.097857
139,5718903.399999999,14.985819
140,5718903.399999999,14.985819
141,5718903.399999999,14.985819
142,5729615.399999999,15.653139
143,5729615.399999999,15.653139
144,5729615.399999999,15.653139
145,5729615.399999999,15.653139
146,5729615.399999999,15.653139
147,5722648.399999999,15.982903
148,5722648.399999999,15.982903
149,5722648.399999999,15.982903
